Date,Open,High,Low,Close
06/18/2012,"1,342.42","1,348.22","1,334.46","1,344.78"
06/15/2012,"1,329.19","1,343.32","1,329.19","1,342.84"
06/14/2012,"1,314.88","1,333.68","1,314.14","1,329.10"
06/13/2012,"1,324.02","1,327.28","1,310.51","1,314.88"
06/12/2012,"1,309.40","1,324.31","1,306.62","1,324.18"
06/11/2012,"1,325.72","1,335.52","1,307.73","1,308.93"
06/08/2012,"1,314.99","1,325.81","1,307.77","1,325.66"
06/07/2012,"1,316.15","1,329.05","1,312.68","1,314.99"
06/06/2012,"1,285.61","1,315.13","1,285.61","1,315.13"
06/05/2012,"1,277.82","1,287.62","1,274.16","1,285.50"
06/04/2012,"1,278.29","1,282.55","1,266.74","1,278.18"
06/01/2012,"1,309.87","1,309.87","1,277.25","1,278.04"
05/31/2012,"1,313.09","1,319.74","1,298.90","1,310.33"
05/30/2012,"1,331.25","1,331.25","1,310.76","1,313.32"
05/29/2012,"1,318.90","1,334.93","1,318.90","1,332.42"
05/25/2012,"1,320.81","1,324.20","1,314.23","1,317.82"
05/24/2012,"1,318.72","1,324.14","1,310.50","1,320.68"
05/23/2012,"1,316.02","1,320.71","1,296.53","1,318.86"
05/22/2012,"1,316.09","1,328.49","1,310.04","1,316.63"
05/21/2012,"1,295.73","1,316.39","1,295.73","1,315.99"
05/18/2012,"1,305.05","1,312.24","1,291.98","1,295.22"
05/17/2012,"1,324.82","1,326.36","1,304.86","1,304.86"
05/16/2012,"1,330.78","1,341.78","1,324.79","1,324.80"
05/15/2012,"1,338.36","1,344.94","1,328.41","1,330.66"
05/14/2012,"1,351.93","1,351.93","1,336.61","1,338.35"
05/11/2012,"1,358.11","1,365.66","1,348.89","1,353.39"
05/10/2012,"1,354.58","1,365.88","1,354.58","1,357.99"
05/09/2012,"1,363.20","1,363.73","1,343.13","1,354.58"
05/08/2012,"1,369.16","1,369.16","1,347.75","1,363.72"
05/07/2012,"1,368.79","1,373.91","1,363.94","1,369.58"
05/04/2012,"1,391.51","1,391.51","1,367.96","1,369.10"
05/03/2012,"1,402.32","1,403.07","1,388.71","1,391.57"
05/02/2012,"1,405.50","1,405.50","1,393.92","1,402.31"
05/01/2012,"1,397.86","1,415.32","1,395.73","1,405.82"
04/30/2012,"1,403.26","1,403.26","1,394.00","1,397.91"
04/27/2012,"1,400.19","1,406.64","1,397.31","1,403.36"
04/26/2012,"1,390.64","1,402.09","1,387.28","1,399.98"
04/25/2012,"1,372.11","1,391.37","1,372.11","1,390.69"
04/24/2012,"1,366.97","1,375.57","1,366.82","1,371.97"
04/23/2012,"1,378.53","1,378.53","1,358.79","1,366.94"
04/20/2012,"1,376.96","1,387.40","1,376.96","1,378.53"
04/19/2012,"1,385.08","1,390.46","1,370.30","1,376.92"
04/18/2012,"1,390.78","1,390.78","1,383.29","1,385.14"
04/17/2012,"1,369.57","1,392.76","1,369.57","1,390.78"
04/16/2012,"1,370.27","1,379.66","1,365.38","1,369.57"
04/13/2012,"1,387.61","1,387.61","1,369.85","1,370.26"
04/12/2012,"1,368.77","1,388.13","1,368.77","1,387.57"
04/11/2012,"1,358.98","1,374.71","1,358.98","1,368.71"
04/10/2012,"1,382.18","1,383.01","1,357.38","1,358.59"
04/09/2012,"1,397.45","1,397.45","1,378.24","1,382.20"
04/05/2012,"1,398.79","1,401.60","1,392.92","1,398.08"
04/04/2012,"1,413.09","1,413.09","1,394.09","1,398.96"
04/03/2012,"1,418.98","1,419.00","1,404.62","1,413.38"
04/02/2012,"1,408.47","1,422.38","1,404.46","1,419.04"
03/30/2012,"1,403.31","1,410.89","1,401.42","1,408.47"
03/29/2012,"1,405.39","1,405.39","1,391.56","1,403.28"
03/28/2012,"1,412.52","1,413.65","1,397.20","1,405.54"
03/27/2012,"1,416.55","1,419.15","1,411.95","1,412.52"
03/26/2012,"1,397.11","1,416.58","1,397.11","1,416.51"
03/23/2012,"1,392.78","1,399.18","1,386.87","1,397.11"
03/22/2012,"1,402.89","1,402.89","1,388.73","1,392.78"
03/21/2012,"1,405.52","1,407.75","1,400.64","1,402.89"
03/20/2012,"1,409.59","1,409.59","1,397.68","1,405.52"
03/19/2012,"1,404.17","1,414.00","1,402.43","1,409.75"
03/16/2012,"1,402.55","1,405.88","1,401.47","1,404.17"
03/15/2012,"1,394.17","1,402.63","1,392.78","1,402.60"
03/14/2012,"1,395.95","1,399.42","1,389.97","1,394.28"
03/13/2012,"1,371.92","1,396.13","1,371.92","1,395.95"
03/12/2012,"1,370.78","1,373.04","1,366.69","1,371.09"
03/09/2012,"1,365.97","1,374.76","1,365.97","1,370.87"
03/08/2012,"1,352.65","1,368.72","1,352.65","1,365.91"
03/07/2012,"1,343.39","1,354.85","1,343.39","1,352.63"
03/06/2012,"1,363.63","1,363.63","1,340.03","1,343.36"
03/05/2012,"1,369.59","1,369.59","1,359.13","1,364.33"
03/02/2012,"1,374.09","1,374.53","1,366.42","1,369.63"
03/01/2012,"1,365.90","1,376.17","1,365.90","1,374.09"
02/29/2012,"1,372.20","1,378.04","1,363.81","1,365.68"
02/28/2012,"1,367.56","1,373.09","1,365.97","1,372.18"
02/27/2012,"1,365.20","1,371.94","1,354.92","1,367.59"
02/24/2012,"1,363.46","1,368.92","1,363.46","1,365.74"
02/23/2012,"1,357.53","1,364.24","1,352.28","1,363.46"
02/22/2012,"1,362.11","1,362.70","1,355.53","1,357.66"
02/21/2012,"1,361.22","1,367.76","1,358.11","1,362.21"
02/17/2012,"1,358.06","1,363.40","1,357.24","1,361.23"
02/16/2012,"1,342.61","1,359.02","1,341.22","1,358.04"
02/15/2012,"1,350.52","1,355.87","1,340.80","1,343.23"
02/14/2012,"1,351.30","1,351.30","1,340.83","1,350.50"
02/13/2012,"1,343.06","1,353.35","1,343.06","1,351.77"
02/10/2012,"1,351.21","1,351.21","1,337.35","1,342.64"
02/09/2012,"1,349.97","1,354.32","1,344.63","1,351.95"
02/08/2012,"1,347.04","1,351.00","1,341.95","1,349.96"
02/07/2012,"1,344.33","1,349.24","1,335.92","1,347.05"
02/06/2012,"1,344.32","1,344.36","1,337.52","1,344.33"
02/03/2012,"1,326.21","1,345.34","1,326.21","1,344.90"
02/02/2012,"1,324.24","1,329.19","1,321.57","1,325.54"
02/01/2012,"1,312.45","1,330.52","1,312.45","1,324.09"
01/31/2012,"1,313.53","1,321.41","1,306.69","1,312.41"
01/30/2012,"1,316.16","1,316.16","1,300.49","1,313.01"
01/27/2012,"1,318.25","1,320.06","1,311.72","1,316.33"
01/26/2012,"1,326.28","1,333.47","1,313.60","1,318.43"
01/25/2012,"1,314.40","1,328.30","1,307.65","1,326.05"
01/24/2012,"1,315.96","1,315.96","1,306.06","1,314.65"
01/23/2012,"1,315.29","1,322.28","1,309.89","1,316.00"
01/20/2012,"1,314.49","1,315.38","1,309.17","1,315.38"
01/19/2012,"1,308.07","1,315.49","1,308.07","1,314.50"
01/18/2012,"1,293.65","1,308.11","1,290.99","1,308.04"
01/17/2012,"1,290.22","1,303.00","1,290.22","1,293.67"
01/13/2012,"1,294.82","1,294.82","1,277.58","1,289.09"
01/12/2012,"1,292.48","1,296.82","1,285.77","1,295.50"
01/11/2012,"1,292.02","1,293.80","1,285.41","1,292.48"
01/10/2012,"1,280.77","1,296.46","1,280.77","1,292.08"
01/09/2012,"1,277.83","1,281.99","1,274.55","1,280.70"
01/06/2012,"1,280.93","1,281.84","1,273.34","1,277.81"
01/05/2012,"1,277.30","1,283.05","1,265.26","1,281.06"
01/04/2012,"1,277.03","1,278.73","1,268.10","1,277.30"
01/03/2012,"1,258.86","1,284.62","1,258.86","1,277.06"
12/30/2011,"1,262.82","1,264.12","1,257.46","1,257.60"
12/29/2011,"1,249.75","1,263.54","1,249.75","1,263.02"
12/28/2011,"1,265.38","1,265.85","1,248.64","1,249.64"
12/27/2011,"1,265.02","1,269.37","1,262.30","1,265.43"
12/23/2011,"1,254.00","1,265.42","1,254.00","1,265.33"
12/22/2011,"1,243.72","1,255.22","1,243.72","1,254.00"
12/21/2011,"1,241.25","1,245.09","1,229.51","1,243.72"
12/20/2011,"1,205.72","1,242.82","1,205.72","1,241.30"
12/19/2011,"1,219.74","1,224.57","1,202.37","1,205.35"
12/16/2011,"1,216.09","1,231.04","1,215.20","1,219.66"
12/15/2011,"1,212.12","1,225.60","1,212.12","1,215.75"
12/14/2011,"1,225.73","1,225.73","1,209.47","1,211.82"
12/13/2011,"1,236.83","1,249.86","1,219.43","1,225.73"
12/12/2011,"1,255.05","1,255.05","1,227.25","1,236.47"
12/09/2011,"1,234.48","1,258.25","1,234.48","1,255.19"
12/08/2011,"1,260.87","1,260.87","1,231.47","1,234.35"
12/07/2011,"1,258.14","1,267.06","1,244.80","1,261.01"
12/06/2011,"1,257.19","1,266.03","1,253.03","1,258.47"
12/05/2011,"1,244.33","1,266.73","1,244.33","1,257.08"
12/02/2011,"1,246.03","1,260.08","1,243.35","1,244.28"
12/01/2011,"1,246.91","1,251.09","1,239.73","1,244.58"
11/30/2011,"1,196.72","1,247.11","1,196.72","1,246.96"
11/29/2011,"1,192.56","1,203.67","1,191.80","1,195.19"
11/28/2011,"1,158.67","1,197.35","1,158.67","1,192.55"
11/25/2011,"1,161.41","1,172.66","1,158.66","1,158.67"
11/23/2011,"1,187.48","1,187.48","1,161.79","1,161.79"
11/22/2011,"1,192.98","1,196.81","1,181.65","1,188.04"
11/21/2011,"1,215.62","1,215.62","1,183.16","1,192.98"
11/18/2011,"1,213.19","1,223.51","1,211.36","1,215.65"
11/17/2011,"1,236.56","1,237.73","1,209.43","1,216.13"
11/16/2011,"1,257.81","1,259.61","1,235.67","1,236.91"
11/15/2011,"1,251.70","1,264.25","1,244.34","1,257.81"
11/14/2011,"1,263.85","1,263.85","1,246.68","1,251.78"
11/11/2011,"1,240.12","1,266.98","1,240.12","1,263.85"
11/10/2011,"1,229.59","1,246.22","1,227.70","1,239.69"
11/09/2011,"1,275.18","1,275.18","1,226.64","1,229.10"
11/08/2011,"1,261.12","1,277.55","1,254.99","1,275.92"
11/07/2011,"1,253.21","1,261.70","1,240.75","1,261.12"
11/04/2011,"1,260.82","1,260.82","1,238.92","1,253.23"
11/03/2011,"1,238.25","1,263.21","1,234.81","1,261.15"
11/02/2011,"1,219.62","1,242.48","1,219.62","1,237.90"
11/01/2011,"1,251.00","1,251.00","1,215.42","1,218.28"
10/31/2011,"1,284.96","1,284.96","1,253.16","1,253.30"
10/28/2011,"1,284.39","1,287.08","1,277.01","1,285.09"
10/27/2011,"1,243.97","1,292.66","1,243.97","1,284.59"
10/26/2011,"1,229.17","1,246.28","1,221.06","1,242.00"
10/25/2011,"1,254.19","1,254.19","1,226.79","1,229.05"
10/24/2011,"1,238.72","1,256.55","1,238.72","1,254.19"
10/21/2011,"1,215.39","1,239.03","1,215.39","1,238.25"
10/20/2011,"1,209.92","1,219.53","1,197.34","1,215.39"
10/19/2011,"1,223.46","1,229.64","1,206.31","1,209.88"
10/18/2011,"1,200.75","1,233.10","1,191.48","1,225.38"
10/17/2011,"1,224.47","1,224.47","1,198.55","1,200.86"
10/14/2011,"1,205.65","1,224.61","1,205.65","1,224.58"
10/13/2011,"1,206.96","1,207.46","1,190.58","1,203.66"
10/12/2011,"1,196.19","1,220.25","1,196.19","1,207.25"
10/11/2011,"1,194.60","1,199.24","1,187.30","1,195.54"
10/10/2011,"1,158.15","1,194.91","1,158.15","1,194.89"
10/07/2011,"1,165.03","1,171.40","1,150.26","1,155.46"
10/06/2011,"1,144.11","1,165.55","1,134.95","1,164.97"
10/05/2011,"1,124.03","1,146.07","1,115.68","1,144.03"
10/04/2011,"1,097.42","1,125.12","1,074.77","1,123.95"
10/03/2011,"1,131.21","1,138.99","1,098.92","1,099.23"
09/30/2011,"1,159.93","1,159.93","1,131.34","1,131.42"
09/29/2011,"1,151.74","1,175.87","1,139.93","1,160.40"
09/28/2011,"1,175.39","1,184.71","1,150.40","1,151.06"
09/27/2011,"1,163.32","1,195.86","1,163.32","1,175.38"
09/26/2011,"1,136.91","1,164.19","1,131.07","1,162.95"
