Date,Open,High,Low,Close
03/08/2006,"1,278.47","1,280.33","1,268.42","1,278.47"
03/07/2006,"1,275.88","1,278.26","1,271.11","1,275.88"
03/06/2006,"1,278.26","1,288.23","1,275.67","1,278.26"
03/03/2006,"1,287.23","1,297.33","1,284.20","1,287.23"
03/02/2006,"1,289.14","1,291.24","1,283.21","1,289.14"
03/01/2006,"1,291.24","1,291.80","1,280.66","1,291.24"
02/28/2006,"1,280.66","1,294.12","1,278.12","1,280.66"
02/27/2006,"1,294.12","1,297.57","1,289.43","1,294.12"
02/24/2006,"1,289.43","1,292.11","1,285.62","1,289.43"
02/23/2006,"1,287.79","1,293.84","1,285.14","1,287.79"
02/22/2006,"1,292.67","1,294.17","1,283.03","1,292.67"
02/21/2006,"1,283.03","1,291.92","1,281.33","1,283.03"
02/17/2006,"1,287.24","1,289.47","1,284.07","1,287.24"
02/16/2006,"1,289.38","1,289.39","1,280.00","1,289.38"
02/15/2006,"1,280.00","1,281.00","1,271.06","1,280.00"
02/14/2006,"1,275.53","1,278.21","1,260.80","1,275.53"
02/13/2006,"1,262.86","1,266.99","1,258.34","1,262.86"
02/10/2006,"1,266.99","1,269.89","1,254.98","1,266.99"
02/09/2006,"1,263.78","1,274.56","1,262.80","1,263.78"
02/08/2006,"1,265.65","1,266.47","1,254.78","1,265.65"
02/07/2006,"1,254.78","1,265.78","1,253.61","1,254.78"
02/06/2006,"1,265.02","1,267.04","1,261.62","1,265.02"
02/03/2006,"1,264.03","1,270.87","1,261.02","1,264.03"
02/02/2006,"1,270.84","1,282.46","1,267.72","1,270.84"
02/01/2006,"1,282.46","1,283.33","1,277.57","1,282.46"
01/31/2006,"1,280.08","1,285.20","1,276.85","1,280.08"
01/30/2006,"1,285.20","1,287.94","1,283.51","1,285.20"
01/27/2006,"1,283.72","1,286.38","1,273.83","1,283.72"
01/26/2006,"1,273.83","1,276.44","1,264.68","1,273.83"
01/25/2006,"1,264.68","1,271.87","1,259.42","1,264.68"
01/24/2006,"1,266.86","1,271.47","1,263.82","1,266.86"
01/23/2006,"1,263.82","1,268.19","1,261.49","1,263.82"
01/20/2006,"1,261.49","1,285.04","1,260.92","1,261.49"
01/19/2006,"1,285.04","1,287.79","1,277.93","1,285.04"
01/18/2006,"1,277.93","1,282.93","1,272.08","1,277.93"
01/17/2006,"1,282.93","1,287.61","1,278.61","1,282.93"
01/13/2006,"1,287.61","1,288.96","1,282.78","1,287.61"
01/12/2006,"1,286.06","1,294.18","1,285.04","1,286.06"
01/11/2006,"1,294.18","1,294.90","1,288.12","1,294.18"
01/10/2006,"1,289.69","1,290.15","1,283.76","1,289.69"
01/09/2006,"1,290.15","1,290.78","1,284.82","1,290.15"
01/06/2006,"1,285.45","1,286.09","1,273.48","1,285.45"
01/05/2006,"1,273.48","1,276.91","1,270.30","1,273.48"
01/04/2006,"1,273.46","1,275.37","1,267.74","1,273.46"
01/03/2006,"1,268.80","1,270.22","1,245.74","1,268.80"
12/30/2005,"1,248.29","1,254.42","1,246.59","1,248.29"
12/29/2005,"1,254.42","1,260.61","1,254.18","1,254.42"
12/28/2005,"1,258.17","1,261.10","1,256.54","1,258.17"
12/27/2005,"1,256.54","1,271.83","1,256.54","1,256.54"
12/23/2005,"1,268.66","1,269.76","1,265.92","1,268.66"
12/22/2005,"1,268.12","1,268.19","1,262.50","1,268.12"
12/21/2005,"1,262.79","1,269.37","1,259.62","1,262.79"
12/20/2005,"1,259.62","1,263.86","1,257.21","1,259.62"
12/19/2005,"1,259.92","1,270.51","1,259.36","1,259.92"
12/16/2005,"1,267.32","1,275.24","1,267.32","1,267.32"
12/15/2005,"1,270.94","1,275.17","1,267.74","1,270.94"
12/14/2005,"1,272.74","1,275.80","1,267.07","1,272.74"
12/13/2005,"1,267.43","1,272.11","1,258.56","1,267.43"
12/12/2005,"1,260.43","1,263.86","1,255.52","1,260.43"
12/09/2005,"1,259.37","1,263.08","1,254.24","1,259.37"
12/08/2005,"1,255.84","1,263.36","1,250.91","1,255.84"
12/07/2005,"1,257.37","1,264.85","1,253.02","1,257.37"
12/06/2005,"1,263.70","1,272.89","1,262.09","1,263.70"
12/05/2005,"1,262.09","1,265.08","1,258.12","1,262.09"
12/02/2005,"1,265.08","1,266.85","1,261.42","1,265.08"
12/01/2005,"1,264.67","1,266.17","1,249.48","1,264.67"
11/30/2005,"1,249.48","1,260.93","1,249.39","1,249.48"
11/29/2005,"1,257.48","1,266.18","1,257.46","1,257.48"
11/28/2005,"1,257.46","1,268.44","1,257.17","1,257.46"
11/25/2005,"1,268.25","1,268.78","1,265.54","1,268.25"
11/23/2005,"1,265.61","1,270.64","1,259.51","1,265.61"
11/22/2005,"1,261.23","1,261.90","1,251.40","1,261.23"
11/21/2005,"1,254.85","1,255.89","1,246.90","1,254.85"
11/18/2005,"1,248.27","1,249.58","1,240.71","1,248.27"
11/17/2005,"1,242.80","1,242.96","1,231.21","1,242.80"
11/16/2005,"1,231.21","1,232.24","1,227.18","1,231.21"
11/15/2005,"1,229.01","1,237.94","1,226.41","1,229.01"
11/14/2005,"1,233.76","1,237.20","1,231.78","1,233.76"
11/11/2005,"1,234.72","1,235.70","1,230.72","1,234.72"
11/10/2005,"1,230.96","1,232.41","1,215.05","1,230.96"
11/09/2005,"1,220.65","1,226.59","1,216.53","1,220.65"
11/08/2005,"1,218.59","1,222.81","1,216.08","1,218.59"
11/07/2005,"1,222.81","1,224.18","1,217.29","1,222.81"
11/04/2005,"1,220.14","1,222.52","1,214.45","1,220.14"
11/03/2005,"1,219.94","1,224.70","1,214.76","1,219.94"
11/02/2005,"1,214.76","1,215.17","1,201.07","1,214.76"
11/01/2005,"1,202.76","1,207.34","1,201.66","1,202.76"
10/31/2005,"1,207.01","1,211.43","1,198.41","1,207.01"
10/28/2005,"1,198.41","1,198.41","1,178.90","1,198.41"
10/27/2005,"1,178.90","1,192.65","1,178.89","1,178.90"
10/26/2005,"1,191.38","1,204.01","1,191.38","1,191.38"
10/25/2005,"1,196.54","1,201.30","1,189.29","1,196.54"
10/24/2005,"1,199.38","1,199.39","1,179.59","1,199.38"
10/21/2005,"1,179.59","1,186.46","1,174.92","1,179.59"
10/20/2005,"1,177.80","1,197.30","1,173.30","1,177.80"
10/19/2005,"1,195.76","1,195.76","1,170.55","1,195.76"
10/18/2005,"1,178.14","1,190.10","1,178.13","1,178.14"
10/17/2005,"1,190.10","1,191.21","1,184.48","1,190.10"
10/14/2005,"1,186.57","1,187.13","1,175.44","1,186.57"
10/13/2005,"1,176.84","1,179.56","1,168.20","1,176.84"
10/12/2005,"1,177.68","1,190.02","1,173.65","1,177.68"
10/11/2005,"1,184.87","1,193.10","1,183.16","1,184.87"
10/10/2005,"1,187.33","1,196.52","1,186.12","1,187.33"
10/07/2005,"1,195.90","1,199.71","1,191.46","1,195.90"
10/06/2005,"1,191.49","1,202.14","1,181.92","1,191.49"
10/05/2005,"1,196.39","1,214.47","1,196.25","1,196.39"
10/04/2005,"1,214.47","1,229.88","1,214.02","1,214.47"
10/03/2005,"1,226.70","1,233.34","1,225.15","1,226.70"
09/30/2005,"1,228.81","1,229.57","1,225.22","1,228.81"
09/29/2005,"1,227.68","1,228.70","1,211.54","1,227.68"
09/28/2005,"1,216.89","1,220.98","1,212.72","1,216.89"
09/27/2005,"1,215.66","1,220.17","1,211.11","1,215.66"
09/26/2005,"1,215.63","1,222.56","1,211.84","1,215.63"
09/23/2005,"1,215.29","1,218.83","1,209.80","1,215.29"
09/22/2005,"1,214.62","1,216.64","1,205.35","1,214.62"
09/21/2005,"1,210.20","1,221.52","1,209.89","1,210.20"
09/20/2005,"1,221.34","1,236.49","1,220.07","1,221.34"
09/19/2005,"1,231.02","1,237.91","1,227.65","1,231.02"
09/16/2005,"1,237.91","1,237.95","1,228.42","1,237.91"
09/15/2005,"1,227.73","1,231.88","1,224.85","1,227.73"
